id	inchikey	xref_id	source_xref	raw
894	XASOHFCUIQARJT-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.3c02246	https://dx.doi.org/10.1021/acs.jmedchem.3c02246
895	JCSGFHVFHSKIJH-UHFFFAOYSA-N	https://doi.org/	10.1016/s1074-5521(00)00025-9	https://dx.doi.org/10.1016/s1074-5521(00)00025-9
896	HEVVNKYNJCSHFA-UHFFFAOYSA-N	https://doi.org/	10.1021/acsmedchemlett.2c00530	https://dx.doi.org/10.1021/acsmedchemlett.2c00530
897	KFRGPUFONMCXQI-RUZDIDTESA-N	https://doi.org/	10.1021/acs.jmedchem.1c02069	https://dx.doi.org/10.1021/acs.jmedchem.1c02069
898	XKFTZKGMDDZMJI-HSZRJFAPSA-N	https://doi.org/	10.1021/jm060897w	https://dx.doi.org/10.1021/jm060897w
899	QPGYAMIHXLCFTJ-UHFFFAOYSA-N	https://doi.org/	10.1038/nature05415	https://dx.doi.org/ 10.1038/nature05415
900	QPGYAMIHXLCFTJ-UHFFFAOYSA-N	https://doi.org/	10.1038/nature05415	https://dx.doi.org/10.1038/nature05415
901	HKROEBDHHKMNBZ-CHBKHGQFSA-N	https://doi.org/	10.1016/j.pain.2011.01.049	https://dx.doi.org/10.1016/j.pain.2011.01.049
902	DFQAJLQXPSPNJE-UHFFFAOYSA-N	https://doi.org/	10.1021/cb200305u	https://doi.org/10.1021/cb200305u
903	DFQAJLQXPSPNJE-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	21992004	https://pubmed.ncbi.nlm.nih.gov/21992004/
904	HOTSVKDMIYWWIY-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2016.10.079	https://dx.doi.org/10.1016/j.bmcl.2016.10.079
905	AECDBHGVIIRMOI-UHFFFAOYSA-N	https://doi.org/	10.1016/S1535-6108(04)00051-0	www.doi.org/10.1016/S1535-6108(04)00051-0
906	AECDBHGVIIRMOI-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	15050915	http://www.ncbi.nlm.nih.gov/pubmed/15050915
907	PTAMRJLIOCHJMQ-PYNGZGNASA-N	https://doi.org/	10.1021/acschembio.5b00216	http://pubs.acs.org/doi/abs/10.1021/acschembio.5b00216
908	PTAMRJLIOCHJMQ-PYNGZGNASA-N	https://pubmed.ncbi.nlm.nih.gov/	26035625	https://www.ncbi.nlm.nih.gov/pubmed/26035625
909	JGPJQFOROWSRRS-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	3598913	https://pubmed.ncbi.nlm.nih.gov/3598913
910	QEASMQZYZCGOSA-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.3c01860	https://dx.doi.org/10.1021/acs.jmedchem.3c01860
911	VQINULODWGEVBB-UHFFFAOYSA-N	https://doi.org/	10.1021/acschembio.6b00217	https://dx.doi.org/10.1021/acschembio.6b00217
912	GPXQUPCJIJBXHJ-UHFFFAOYSA-N	https://doi.org/	10.1073/pnas.2105465118	https://dx.doi.org/10.1073/pnas.2105465118
913	YHYKUSGACIYRML-KRWDZBQOSA-N	https://doi.org/	10.1021/acs.jmedchem.6b00307	https://dx.doi.org/10.1021/acs.jmedchem.6b00307
914	UWPFUBNCDABUEE-SIFUEBAJSA-N	https://doi.org/	10.1038/s41586-024-07318-y	https://dx.doi.org/10.1038/s41586-024-07318-y
915	VLYNCWZASZUTNV-FCQUAONHSA-N	https://doi.org/	10.1002/cmdc.202300031	https://dx.doi.org/10.1002/cmdc.202300031
916	XKDHFIPNTTUSIA-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.2c01884	https://dx.doi.org/10.1021/acs.jmedchem.2c01884
917	ALGPVOJFIGPPPX-VIFPVBQESA-N	https://doi.org/	10.1038/s42255-023-00771-5	https://dx.doi.org/10.1038/s42255-023-00771-5
918	ALGPVOJFIGPPPX-VIFPVBQESA-N	https://doi.org/	10.1038/s43018-022-00331-y	https://dx.doi.org/10.1038/s43018-022-00331-y
919	UOZVVPXKJGOFIG-UHFFFAOYSA-N	https://doi.org/	10.1016/j.chembiol.2017.07.011	https://dx.doi.org/10.1016/j.chembiol.2017.07.011
920	MSYKRHVOOPPJKU-BDAKNGLRSA-N	https://doi.org/	10.1021/jm030913e	https://dx.doi.org/10.1021/jm030913e
921	GCVYFXYBQCKHCH-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.4c00215	https://dx.doi.org/10.1021/acs.jmedchem.4c00215
922	JGLGMFHQGRAHAO-HXUWFJFHSA-N	https://doi.org/	10.1021/acs.jmedchem.3c02164	https://dx.doi.org/10.1021/acs.jmedchem.3c02164
923	XKYVECRUZPCRQR-UHFFFAOYSA-N	https://doi.org/	10.1038/s41586-024-07350-y	https://dx.doi.org/10.1038/s41586-024-07350-y
924	GHNYLVIESIGHDJ-OAQYLSRUSA-N	https://doi.org/	10.1021/acs.jmedchem.1c02069	https://dx.doi.org/10.1021/acs.jmedchem.1c02069
925	YHLQVQKZDZYMIP-MOPGFXCFSA-N	https://doi.org/	10.1021/ml500391n	https://dx.doi.org/10.1021/ml500391n
926	NDAZATDQFDPQBD-UHFFFAOYSA-N	https://doi.org/	10.1158/0008-5472.CAN-07-5256	www.doi.org/10.1158/0008-5472.CAN-07-5256
927	NDAZATDQFDPQBD-UHFFFAOYSA-N	https://doi.org/	10.3109/10428194.2012.698278	www.doi.org/10.3109/10428194.2012.698278
928	NDAZATDQFDPQBD-UHFFFAOYSA-N	https://doi.org/	10.1021/jm701018h	www.doi.org/10.1021/jm701018h
929	NDAZATDQFDPQBD-UHFFFAOYSA-N	https://doi.org/	10.1021/jm9004708	www.doi.org/10.1021/jm9004708
930	NDAZATDQFDPQBD-UHFFFAOYSA-N	https://doi.org/	10.1186/bcr1996	www.doi.org/10.1186/bcr1996
931	NDAZATDQFDPQBD-UHFFFAOYSA-N	https://doi.org/	10.1158/1078-0432.CCR-05-0518	www.doi.org/10.1158/1078-0432.CCR-05-0518
932	NDAZATDQFDPQBD-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	18413753	https://www.ncbi.nlm.nih.gov/pubmed/18413753
933	NDAZATDQFDPQBD-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	22646928	https://www.ncbi.nlm.nih.gov/pubmed/22646928
934	NDAZATDQFDPQBD-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	22753713	https://www.ncbi.nlm.nih.gov/pubmed/22753713
935	NDAZATDQFDPQBD-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	18020435	https://www.ncbi.nlm.nih.gov/pubmed/18020435
936	NDAZATDQFDPQBD-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	20055425	https://www.ncbi.nlm.nih.gov/pubmed/20055425
937	NDAZATDQFDPQBD-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	18430202	https://www.ncbi.nlm.nih.gov/pubmed/18430202
938	NDAZATDQFDPQBD-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	16203796	https://www.ncbi.nlm.nih.gov/pubmed/16203796
939	UCJZOKGUEJUNIO-IINYFYTJSA-N	https://doi.org/	10.1021/acs.jmedchem.0c01170	https://dx.doi.org/10.1021/acs.jmedchem.0c01170
940	ZLVKIBLQXFILMA-IKGGRYGDSA-N	https://doi.org/	10.1021/acsmedchemlett.1c00272	https://dx.doi.org/10.1021/acsmedchemlett.1c00272
941	STPSLAZMEWZDAJ-AREMUKBSSA-N	https://doi.org/	10.1021/jacs.8b07328	https://dx.doi.org/10.1021/jacs.8b07328
942	JQLMEZBHIJSVKR-UHFFFAOYSA-N	https://doi.org/	10.3390/ijms232314834	https://dx.doi.org/10.3390/ijms232314834
943	VBYGXNURPHQSPG-MUUNZHRXSA-N	https://doi.org/	10.1016/j.celrep.2017.09.056	https://dx.doi.org/10.1016/j.celrep.2017.09.056
944	DZTGIRNXWSZBIM-QURGRASLSA-N	https://doi.org/	10.1021/jm401334s	https://dx.doi.org/10.1021/jm401334s
945	YLHSFRZHEMHKAF-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.3c00314	https://dx.doi.org/10.1021/acs.jmedchem.3c00314
946	YDPMMWAOCCOULO-JBRSBNLGSA-N	https://doi.org/	10.1002/anie.201603928	https://dx.doi.org/10.1002/anie.201603928
947	SPDQRCUBFSRAFI-DOMZBBRYSA-N	https://doi.org/	10.1038/nchembio.1681	https://dx.doi.org/10.1038/nchembio.1681
948	DORZPJWJOBMQKC-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.2c00697	https://dx.doi.org/10.1021/acs.jmedchem.2c00697
949	NDEORODKVUYMFQ-NHCUHLMSSA-N	https://doi.org/	10.1021/acs.jmedchem.0c00614	https://dx.doi.org/10.1021/acs.jmedchem.0c00614
950	CFUSHHQUUUZFAG-UHFFFAOYSA-N	https://doi.org/	10.1021/acschembio.1c00256	https://dx.doi.org/10.1021/acschembio.1c00256
951	IIKPYJZUOZRTIB-UHFFFAOYSA-N	https://doi.org/	10.1021/acsmedchemlett.4c00219	https://dx.doi.org/10.1021/acsmedchemlett.4c00219
952	WKDNQONLGXOZRG-HRNNMHKYSA-N	https://doi.org/	10.3233/JAD-150834	https://dx.doi.org/10.3233/JAD-150834
953	HEAGNKNMQVIVMM-UHFFFAOYSA-N	https://doi.org/	10.1016/j.ejmech.2021.113299	https://dx.doi.org/10.1016/j.ejmech.2021.113299
954	GPMTWAPXRJMXCC-UHFFFAOYSA-N	https://doi.org/	10.1021/acscentsci.0c01550	www.doi.org/10.1021/acscentsci.0c01550
955	GPMTWAPXRJMXCC-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	34079898	https://pubmed.ncbi.nlm.nih.gov/34079898/
956	JNAABFZPXJJMPX-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.5b00606	https://dx.doi.org/10.1021/acs.jmedchem.5b00606
957	JWZAQUXBYYOGFA-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.8b01108	https://dx.doi.org/10.1021/acs.jmedchem.8b01108
958	SZZJHKUNVBZYMT-RGULYWFUSA-N	https://doi.org/	10.1021/acschembio.4c00397	https://dx.doi.org/10.1021/acschembio.4c00397
959	GHKMIOAEPALCFS-UHFFFAOYSA-N	https://doi.org/	10.1021/acsmedchemlett.6b00209	https://dx.doi.org/10.1021/acsmedchemlett.6b00209
960	RTFQFPZKDYMMMJ-RIAKQDHQSA-N	https://doi.org/	10.1021/acschembio.9b00505	https://dx.doi.org/10.1021/acschembio.9b00505
961	YJOJMGTVKMABKQ-FIQOPJFZSA-N	https://doi.org/	10.1038/s41589-021-00765-y	https://dx.doi.org/10.1038/s41589-021-00765-y
962	YNDJPWSVYYRNTJ-MEXKHVBFSA-N	https://doi.org/	10.1016/j.bmc.2011.09.041	www.doi.org/10.1016/j.bmc.2011.09.041
963	YNDJPWSVYYRNTJ-MEXKHVBFSA-N	https://pubmed.ncbi.nlm.nih.gov/	22014751	https://pubmed.ncbi.nlm.nih.gov/22014751/
964	JECHBTRAPARMGI-KMIZWFMDSA-N	https://doi.org/	10.1021/acsmedchemlett.8b00011	https://dx.doi.org/10.1021/acsmedchemlett.8b00011
965	QUQTXFIMYFMULC-OGOZKGDESA-N	https://doi.org/	10.1038/s41589-018-0010-y	www.doi.org/10.1038/s41589-018-0010-y
966	QUQTXFIMYFMULC-OGOZKGDESA-N	https://pubmed.ncbi.nlm.nih.gov/	29507391	https://pubmed.ncbi.nlm.nih.gov/29507391/
967	ZSCOIFSUFMYZEZ-YSWDPXALSA-N	https://doi.org/	10.1016/j.chembiol.2017.09.009	www.doi.org/10.1016/j.chembiol.2017.09.009
968	ZSCOIFSUFMYZEZ-YSWDPXALSA-N	https://pubmed.ncbi.nlm.nih.gov/	29129716	https://pubmed.ncbi.nlm.nih.gov/29129716/
969	BQXUPNKLZNSUMC-YUQWMIPFSA-N	https://doi.org/	10.1021/acs.jmedchem.8b01572	https://dx.doi.org/10.1021/acs.jmedchem.8b01572
970	PACRWHUPEPCFHX-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.9b00871	www.doi.org/10.1021/acs.jmedchem.9b00871
971	PACRWHUPEPCFHX-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	31330105	https://pubmed.ncbi.nlm.nih.gov/31330105/
972	ZUODKONSNNHSAJ-AMLBMYBGSA-N	https://doi.org/	10.1021/acs.jmedchem.0c01125	https://dx.doi.org/10.1021/acs.jmedchem.0c01125
973	XIRQUXILNXIWDI-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.7b01655	www.doi.org/10.1021/acs.jmedchem.7b01655
974	XIRQUXILNXIWDI-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	29660984	https://pubmed.ncbi.nlm.nih.gov/29660984/
975	WMBSSRAFHKGIRA-UHFFFAOYSA-N	https://doi.org/	10.1016/j.chembiol.2020.04.003	https://doi.org/10.1016/j.chembiol.2020.04.003
976	WMBSSRAFHKGIRA-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	32386596	https://pubmed.ncbi.nlm.nih.gov/32386596/
977	LJGCXHMGIUJXDV-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.4c00356	https://dx.doi.org/10.1021/acs.jmedchem.4c00356
978	HZHUKQLWLNDVDZ-IBDVCRJISA-N	https://doi.org/	10.7554/eLife.47110	https://dx.doi.org/10.7554/eLife.47110
979	XPEJZXWPKDAYFX-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.9b00562	www.doi.org/10.1021/acs.jmedchem.9b00562
980	XPEJZXWPKDAYFX-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	31550156	https://pubmed.ncbi.nlm.nih.gov/31550156/
981	SYRVEVZSXHRXIX-KRWDZBQOSA-N	https://doi.org/	10.1016/j.bmcl.2012.09.054	https://dx.doi.org/10.1016/j.bmcl.2012.09.054
982	WAFNVKVWBPXGHK-QDUSTFBWSA-N	https://doi.org/	10.1016/j.bmc.2017.07.017	https://dx.doi.org/10.1016/j.bmc.2017.07.017
983	BUIJBFHGUQJYSD-XZOQPEGZSA-N	https://doi.org/	10.1371/journal.pone.0051151	https://dx.doi.org/10.1371/journal.pone.0051151
984	BLFBSGVUERKSST-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.6b00052	https://dx.doi.org/10.1021/acs.jmedchem.6b00052
985	GRKYJLSMFYQHMP-APASRLOHSA-N	https://doi.org/	10.1038/s41467-023-44243-6	https://dx.doi.org/10.1038/s41467-023-44243-6
986	ZOJWMCDSTRTTOW-UHFFFAOYSA-N	https://doi.org/	10.1002/anie.202004087	https://dx.doi.org/10.1002/anie.202004087
987	MOWXJLUYGFNTAL-DEOSSOPVSA-N	https://doi.org/	10.1158/1535-7163.MCT-19-0734	https://dx.doi.org/10.1158/1535-7163.MCT-19-0734
988	BPLPIBNWDLPUKP-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.1c00845	https://dx.doi.org/10.1021/acs.jmedchem.1c00845
989	SMVCNKJTRUVRLZ-UHFFFAOYSA-N	https://doi.org/	10.1038/s41467-024-46593-1	https://dx.doi.org/10.1038/s41467-024-46593-1
990	OMISHRJQMYQPMG-UHFFFAOYSA-N	https://doi.org/	10.1016/j.chembiol.2023.02.005	https://dx.doi.org/10.1016/j.chembiol.2023.02.005
991	LTOAWFRZXVPHAJ-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.2c00508	https://dx.doi.org/10.1021/acs.jmedchem.2c00508
992	AOTRIQLYUAFVSC-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.7b01896	https://dx.doi.org/10.1021/acs.jmedchem.7b01896
993	IPDMIUDPUBUHSU-INIZCTEOSA-N	https://doi.org/	10.1021/acs.jmedchem.2c02132	https://dx.doi.org/10.1021/acs.jmedchem.2c02132
994	ATKHYZXUMVNCIO-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.1c00762	https://dx.doi.org/10.1021/acs.jmedchem.1c00762
995	WXRCLFFPZXJCLS-UHFFFAOYSA-N	https://doi.org/	10.1158/1078-0432.CCR-23-2094	https://dx.doi.org/10.1158/1078-0432.CCR-23-2094
996	KLKKWCPJBTXWOV-UHFFFAOYSA-N	https://doi.org/	10.1038/s41598-021-94708-1	https://dx.doi.org/10.1038/s41598-021-94708-1
997	IPUJINDWAGRAHN-KNXBSLHKSA-N	https://doi.org/	10.1021/acs.jmedchem.9b01034	https://dx.doi.org/10.1021/acs.jmedchem.9b01034
998	FMQWOAKTQPLQBR-SANMLTNESA-N	https://doi.org/	10.1021/acs.jmedchem.9b01382	https://dx.doi.org/10.1021/acs.jmedchem.9b01382
999	JOFQERPJMGKMMX-QGZVFWFLSA-N	https://doi.org/	10.1016/j.bmcl.2006.01.024	https://dx.doi.org/10.1016/j.bmcl.2006.01.024
1000	JOFQERPJMGKMMX-QGZVFWFLSA-N	https://doi.org/	10.1111/j.1432-2277.2012.01579.x	https://dx.doi.org/10.1111/j.1432-2277.2012.01579.x
1001	CRLZRGXSDBAEFD-UHFFFAOYSA-N		https://pubmed.ncbi.nlm.nih.gov/Peer reviewed at SGC	https://pubmed.ncbi.nlm.nih.gov/Peer reviewed at SGC
1002	IKPNRMYDOSNVAU-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.3c02422	https://dx.doi.org/10.1021/acs.jmedchem.3c02422
1003	OYDTWNVVTPPDDO-UHFFFAOYSA-N	https://doi.org/	10.1073/pnas.2307086120	https://dx.doi.org/10.1073/pnas.2307086120
1004	UEMPFKOYBHCUIG-QVIWBNHYSA-N	https://doi.org/	10.1021/acs.jmedchem.4c00148	https://dx.doi.org/10.1021/acs.jmedchem.4c00148
1005	ILPWEAHQRAWJIU-OAHLLOKOSA-N	https://doi.org/	10.1021/acs.jmedchem.2c00741	https://dx.doi.org/10.1021/acs.jmedchem.2c00741
1006	DVFCRTGTEXUFIN-GFCCVEGCSA-N	https://doi.org/	10.1038/s41586-023-06575-7	https://dx.doi.org/10.1038/s41586-023-06575-7
1007	WAVPKLNVEGDDGC-LFIBNONCSA-N	https://doi.org/	10.1038/s42004-024-01177-4	https://dx.doi.org/10.1038/s42004-024-01177-4
1008	LTWQQWSXYYXVGA-UHFFFAOYSA-N	https://doi.org/	10.1002/cmdc.201000216	https://dx.doi.org/10.1002/cmdc.201000216
1009	KPABJHHKKJIDGX-JOCHJYFZSA-N	https://doi.org/	10.1016/j.chembiol.2019.02.012	https://dx.doi.org/10.1016/j.chembiol.2019.02.012
1010	HPBOMWKBZHYYGE-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.3c01060	https://dx.doi.org/10.1021/acs.jmedchem.3c01060
1011	JDUBGYFRJFOXQC-KRWDZBQOSA-N	https://doi.org/	10.1021/jm301762v	https://dx.doi.org/10.1021/jm301762v
1012	MCRHRRIGPAVFNY-SFHVURJKSA-N	https://doi.org/	10.1021/acs.jmedchem.3c00155	https://dx.doi.org/10.1021/acs.jmedchem.3c00155
1013	FXMIIWBGTCDJJQ-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.4c01325	https://dx.doi.org/10.1021/acs.jmedchem.4c01325
1014	HKXSBJJCHBFTMB-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.3c00967	https://dx.doi.org/10.1021/acs.jmedchem.3c00967
1015	IRKXKBMGTVDZAJ-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.3c02483	https://dx.doi.org/10.1021/acs.jmedchem.3c02483
1016	VBTBURGKMCKOJC-UHFFFAOYSA-N	https://doi.org/	10.1016/j.ejmech.2022.114446	https://dx.doi.org/10.1016/j.ejmech.2022.114446
1017	IYFCFYWXRIVCTH-OAHLLOKOSA-N	https://doi.org/	10.1016/j.stem.2024.03.003	https://dx.doi.org/10.1016/j.stem.2024.03.003
1018	JOAFWIHZEBKYQK-OAHLLOKOSA-N	https://doi.org/	10.1021/acs.jmedchem.4c01531	https://dx.doi.org/10.1021/acs.jmedchem.4c01531
1019	QJRFBKYETDVAJQ-ZEQKJWHPSA-N	https://doi.org/	10.1021/acsmedchemlett.3c00514	https://dx.doi.org/10.1021/acsmedchemlett.3c00514
1020	FVZCFUKXGUUDBQ-ZWSMLAFMSA-N	https://doi.org/	10.1126/science.adk6129	https://dx.doi.org/10.1126/science.adk6129
1021	YPPSMYLMSKHYAY-UHFFFAOYSA-N	https://doi.org/	10.1021/jm5017494	https://dx.doi.org/10.1021/jm5017494
1022	XDPRKJSOJYMCMZ-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.3c00665	https://dx.doi.org/ 10.1021/acs.jmedchem.3c00665
1023	FOLSZCLZVLICGG-GJYPPUQNSA-N	https://doi.org/	10.1021/acs.jmedchem.4c01930	https://dx.doi.org/10.1021/acs.jmedchem.4c01930
1024	AKCDDYGYIGPEKL-JQOQJDEVSA-N	https://doi.org/	10.1021/acs.jmedchem.4c00580	https://dx.doi.org/10.1021/acs.jmedchem.4c00580
1025	CAOSCCRYLYQBES-UHFFFAOYSA-N	https://doi.org/	10.1007/s00204-015-1549-y	https://dx.doi.org/10.1007/s00204-015-1549-y
1026	HFOBENSCBRZVSP-NRFSWKIWSA-N	https://doi.org/	10.1038/s42003-021-02191-1	https://dx.doi.org/10.1038/s42003-021-02191-1
1027	XYKISMBNQVUKPW-GOSISDBHSA-N	https://doi.org/	10.1021/acs.jmedchem.4c01237	https://dx.doi.org/10.1021/acs.jmedchem.4c01237
1028	GMZCYCKIXQZORP-UHFFFAOYSA-N	https://doi.org/	10.1021/ml5001245	https://dx.doi.org/10.1021/ml5001245
1029	VDGNPEFFHQRGOP-UHFFFAOYSA-N	https://doi.org/	10.1158/0008-5472.CAN-24-0397	https://dx.doi.org/10.1158/0008-5472.CAN-24-0397
1030	JJRRWLVKNLMRSA-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.4c00121	https://dx.doi.org/10.1021/acs.jmedchem.4c00121
1031	ZZFKEZYGYPWBGP-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.3c02434	https://dx.doi.org/10.1021/acs.jmedchem.3c02434
1032	STQKUEFQEVDNLU-UHFFFAOYSA-N	https://doi.org/	10.1016/j.chembiol.2023.11.004	https://dx.doi.org/10.1016/j.chembiol.2023.11.004
1033	MVYWULXPOKYILU-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.4c01659	https://dx.doi.org/10.1021/acs.jmedchem.4c01659
1034	VZAFGXCWAWRULT-UONOGXRCSA-N	https://doi.org/	10.1021/acs.jmedchem.6b01566	http://pubs.acs.org/doi/abs/10.1021/acs.jmedchem.6b01566
1035	VZAFGXCWAWRULT-UONOGXRCSA-N	https://pubmed.ncbi.nlm.nih.gov/	28002667	https://www.ncbi.nlm.nih.gov/pubmed/28002667
1036	OLEFHQBTXFCZON-HXUWFJFHSA-N		https://pubmed.ncbi.nlm.nih.gov/Peer reviewed at SGC	https://pubmed.ncbi.nlm.nih.gov/Peer reviewed at SGC
1037	WZMIWVZGYMKUDV-UHFFFAOYSA-N	https://doi.org/	10.1021/acsmedchemlett.3c00523	https://dx.doi.org/10.1021/acsmedchemlett.3c00523
1038	LPQXZOJIUVOCAL-NRFANRHFSA-N	https://doi.org/	10.1021/acs.jmedchem.3c02036	https://dx.doi.org/10.1021/acs.jmedchem.3c02036
1039	KHLKLLMMPVSSQY-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.4c00072	https://dx.doi.org/10.1021/acs.jmedchem.4c00072
1040	YBXRSCXGRPSTMW-CYBMUJFWSA-N	https://doi.org/	10.1021/acs.jmedchem.0c00369	https://dx.doi.org/10.1021/acs.jmedchem.0c00369
1041	YBXRSCXGRPSTMW-CYBMUJFWSA-N	https://doi.org/	10.1007/s00280-022-04436-0	https://dx.doi.org/10.1007/s00280-022-04436-0
1042	SCLLZBIBSFTLIN-INOGPEIASA-N	https://doi.org/	10.1021/acs.jmedchem.1c01688	https://dx.doi.org/10.1021/acs.jmedchem.1c01688
1043	XVECNLUKQDKOST-UHFFFAOYSA-N	https://doi.org/	10.1038/s41598-020-73500-7	https://dx.doi.org/10.1038/s41598-020-73500-7
1044	CKFRXCBNKKOFGO-IGEOTXOUSA-N	https://doi.org/	10.1177/24725552211019409	https://dx.doi.org/10.1177/24725552211019409
1045	FFPHMUIGESPOTK-UHFFFAOYSA-N	https://doi.org/	10.1021/acsmedchemlett.9b00027	https://dx.doi.org/10.1021/acsmedchemlett.9b00027
1046	DNHPDWGIXIMXSA-CXNSMIOJSA-N	https://doi.org/	10.1021/acsmedchemlett.2c00037	https://dx.doi.org/10.1021/acsmedchemlett.2c00037
1047	DNHPDWGIXIMXSA-CXNSMIOJSA-N	https://doi.org/	10.1126/scitranslmed.3007790	https://dx.doi.org/10.1126/scitranslmed.3007790
1048	MMJPVSDTLGFIQW-UHFFFAOYSA-N	https://doi.org/	10.1021/jm201129m	https://dx.doi.org/10.1021/jm201129m
1049	KVMGAIOTUIGROS-AZUAARDMSA-N	https://doi.org/	10.1038/s41598-024-70594-1	https://dx.doi.org/10.1038/s41598-024-70594-1
1050	ZGTWRRCZLAOQMY-UHFFFAOYSA-N	https://doi.org/	10.1158/0008-5472.CAN-16-1038	https://dx.doi.org/10.1158/0008-5472.CAN-16-1038
1051	UFKFTBGGMLIIME-DEOSSOPVSA-N		https://pubmed.ncbi.nlm.nih.gov/Peer reviewed at SGC	https://pubmed.ncbi.nlm.nih.gov/Peer reviewed at SGC
1052	ZHXNIYGJAOPMSO-UHFFFAOYSA-N	https://doi.org/	10.1021/bi049428r	https://dx.doi.org/10.1021/bi049428r
1053	ZHXNIYGJAOPMSO-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2006.04.060	https://dx.doi.org/10.1016/j.bmcl.2006.04.060
1054	HCDAVCLCBXIYPW-QGZVFWFLSA-N	https://doi.org/	10.1021/acs.jmedchem.9b00718	https://dx.doi.org/10.1021/acs.jmedchem.9b00718
1055	MVULIYLBRNHLEE-LFHXYJAASA-N	https://doi.org/	10.1021/jacs.8b08008	https://dx.doi.org/10.1021/jacs.8b08008
1056	RXSCURXNWIHEAV-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.4c02694	https://dx.doi.org/10.1021/acs.jmedchem.4c02694
1057	BOXZMOCGSKLDAH-OUZJXKGJSA-N	https://doi.org/	10.1021/acs.jmedchem.1c02179	https://dx.doi.org/10.1021/acs.jmedchem.1c02179
1058	FYSWLIFIYIVHPI-DDWISSAJSA-N	https://doi.org/	10.1021/acs.jmedchem.6b01912	www.doi.org/10.1021/acs.jmedchem.6b01912
1059	FYSWLIFIYIVHPI-DDWISSAJSA-N	https://pubmed.ncbi.nlm.nih.gov/	28595007	https://pubmed.ncbi.nlm.nih.gov/28595007/
1060	KBTKRNXLECYGBY-NERSTHRASA-N	https://doi.org/	10.1016/j.chembiol.2023.07.010	https://dx.doi.org/10.1016/j.chembiol.2023.07.010
1061	OFNZESNEBSQKSE-BQGOKDIQSA-N	https://doi.org/	10.1021/acs.jmedchem.1c00146	https://dx.doi.org/10.1021/acs.jmedchem.1c00146
1062	GJCIYFAPQUEGNE-UHFFFAOYSA-N	https://doi.org/	10.1038/s41589-020-0609-7	https://dx.doi.org/10.1038/s41589-020-0609-7
