inchikey	xref_id	source_xref	raw
UOZVVPXKJGOFIG-UHFFFAOYSA-N	https://doi.org/	10.1016/j.chembiol.2017.07.011	https://dx.doi.org/10.1016/j.chembiol.2017.07.011
MSYKRHVOOPPJKU-BDAKNGLRSA-N	https://doi.org/	10.1021/jm030913e	https://dx.doi.org/10.1021/jm030913e
GCVYFXYBQCKHCH-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.4c00215	https://dx.doi.org/10.1021/acs.jmedchem.4c00215
JGLGMFHQGRAHAO-HXUWFJFHSA-N	https://doi.org/	10.1021/acs.jmedchem.3c02164	https://dx.doi.org/10.1021/acs.jmedchem.3c02164
XKYVECRUZPCRQR-UHFFFAOYSA-N	https://doi.org/	10.1038/s41586-024-07350-y	https://dx.doi.org/10.1038/s41586-024-07350-y
GHNYLVIESIGHDJ-OAQYLSRUSA-N	https://doi.org/	10.1021/acs.jmedchem.1c02069	https://dx.doi.org/10.1021/acs.jmedchem.1c02069
YHLQVQKZDZYMIP-MOPGFXCFSA-N	https://doi.org/	10.1021/ml500391n	https://dx.doi.org/10.1021/ml500391n
NDAZATDQFDPQBD-UHFFFAOYSA-N	https://doi.org/	10.1158/0008-5472.CAN-07-5256	www.doi.org/10.1158/0008-5472.CAN-07-5256
NDAZATDQFDPQBD-UHFFFAOYSA-N	https://doi.org/	10.3109/10428194.2012.698278	www.doi.org/10.3109/10428194.2012.698278
NDAZATDQFDPQBD-UHFFFAOYSA-N	https://doi.org/	10.1021/jm701018h	www.doi.org/10.1021/jm701018h
NDAZATDQFDPQBD-UHFFFAOYSA-N	https://doi.org/	10.1021/jm9004708	www.doi.org/10.1021/jm9004708
NDAZATDQFDPQBD-UHFFFAOYSA-N	https://doi.org/	10.1186/bcr1996	www.doi.org/10.1186/bcr1996
NDAZATDQFDPQBD-UHFFFAOYSA-N	https://doi.org/	10.1158/1078-0432.CCR-05-0518	www.doi.org/10.1158/1078-0432.CCR-05-0518
NDAZATDQFDPQBD-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	18413753	https://www.ncbi.nlm.nih.gov/pubmed/18413753
NDAZATDQFDPQBD-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	22646928	https://www.ncbi.nlm.nih.gov/pubmed/22646928
NDAZATDQFDPQBD-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	22753713	https://www.ncbi.nlm.nih.gov/pubmed/22753713
NDAZATDQFDPQBD-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	18020435	https://www.ncbi.nlm.nih.gov/pubmed/18020435
NDAZATDQFDPQBD-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	20055425	https://www.ncbi.nlm.nih.gov/pubmed/20055425
NDAZATDQFDPQBD-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	18430202	https://www.ncbi.nlm.nih.gov/pubmed/18430202
NDAZATDQFDPQBD-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	16203796	https://www.ncbi.nlm.nih.gov/pubmed/16203796
UCJZOKGUEJUNIO-IINYFYTJSA-N	https://doi.org/	10.1021/acs.jmedchem.0c01170	https://dx.doi.org/10.1021/acs.jmedchem.0c01170
ZLVKIBLQXFILMA-IKGGRYGDSA-N	https://doi.org/	10.1021/acsmedchemlett.1c00272	https://dx.doi.org/10.1021/acsmedchemlett.1c00272
STPSLAZMEWZDAJ-AREMUKBSSA-N	https://doi.org/	10.1021/jacs.8b07328	https://dx.doi.org/10.1021/jacs.8b07328
JQLMEZBHIJSVKR-UHFFFAOYSA-N	https://doi.org/	10.3390/ijms232314834	https://dx.doi.org/10.3390/ijms232314834
VBYGXNURPHQSPG-MUUNZHRXSA-N	https://doi.org/	10.1016/j.celrep.2017.09.056	https://dx.doi.org/10.1016/j.celrep.2017.09.056
DZTGIRNXWSZBIM-QURGRASLSA-N	https://doi.org/	10.1021/jm401334s	https://dx.doi.org/10.1021/jm401334s
YLHSFRZHEMHKAF-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.3c00314	https://dx.doi.org/10.1021/acs.jmedchem.3c00314
YDPMMWAOCCOULO-JBRSBNLGSA-N	https://doi.org/	10.1002/anie.201603928	https://dx.doi.org/10.1002/anie.201603928
SPDQRCUBFSRAFI-DOMZBBRYSA-N	https://doi.org/	10.1038/nchembio.1681	https://dx.doi.org/10.1038/nchembio.1681
DORZPJWJOBMQKC-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.2c00697	https://dx.doi.org/10.1021/acs.jmedchem.2c00697
NDEORODKVUYMFQ-NHCUHLMSSA-N	https://doi.org/	10.1021/acs.jmedchem.0c00614	https://dx.doi.org/10.1021/acs.jmedchem.0c00614
CFUSHHQUUUZFAG-UHFFFAOYSA-N	https://doi.org/	10.1021/acschembio.1c00256	https://dx.doi.org/10.1021/acschembio.1c00256
IIKPYJZUOZRTIB-UHFFFAOYSA-N	https://doi.org/	10.1021/acsmedchemlett.4c00219	https://dx.doi.org/10.1021/acsmedchemlett.4c00219
WKDNQONLGXOZRG-HRNNMHKYSA-N	https://doi.org/	10.3233/JAD-150834	https://dx.doi.org/10.3233/JAD-150834
HEAGNKNMQVIVMM-UHFFFAOYSA-N	https://doi.org/	10.1016/j.ejmech.2021.113299	https://dx.doi.org/10.1016/j.ejmech.2021.113299
GPMTWAPXRJMXCC-UHFFFAOYSA-N	https://doi.org/	10.1021/acscentsci.0c01550	www.doi.org/10.1021/acscentsci.0c01550
GPMTWAPXRJMXCC-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	34079898	https://pubmed.ncbi.nlm.nih.gov/34079898/
JNAABFZPXJJMPX-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.5b00606	https://dx.doi.org/10.1021/acs.jmedchem.5b00606
JWZAQUXBYYOGFA-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.8b01108	https://dx.doi.org/10.1021/acs.jmedchem.8b01108
SZZJHKUNVBZYMT-RGULYWFUSA-N	https://doi.org/	10.1021/acschembio.4c00397	https://dx.doi.org/10.1021/acschembio.4c00397
GHKMIOAEPALCFS-UHFFFAOYSA-N	https://doi.org/	10.1021/acsmedchemlett.6b00209	https://dx.doi.org/10.1021/acsmedchemlett.6b00209
RTFQFPZKDYMMMJ-RIAKQDHQSA-N	https://doi.org/	10.1021/acschembio.9b00505	https://dx.doi.org/10.1021/acschembio.9b00505
YJOJMGTVKMABKQ-FIQOPJFZSA-N	https://doi.org/	10.1038/s41589-021-00765-y	https://dx.doi.org/10.1038/s41589-021-00765-y
YNDJPWSVYYRNTJ-MEXKHVBFSA-N	https://doi.org/	10.1016/j.bmc.2011.09.041	www.doi.org/10.1016/j.bmc.2011.09.041
YNDJPWSVYYRNTJ-MEXKHVBFSA-N	https://pubmed.ncbi.nlm.nih.gov/	22014751	https://pubmed.ncbi.nlm.nih.gov/22014751/
JECHBTRAPARMGI-KMIZWFMDSA-N	https://doi.org/	10.1021/acsmedchemlett.8b00011	https://dx.doi.org/10.1021/acsmedchemlett.8b00011
QUQTXFIMYFMULC-OGOZKGDESA-N	https://doi.org/	10.1038/s41589-018-0010-y	www.doi.org/10.1038/s41589-018-0010-y
QUQTXFIMYFMULC-OGOZKGDESA-N	https://pubmed.ncbi.nlm.nih.gov/	29507391	https://pubmed.ncbi.nlm.nih.gov/29507391/
ZSCOIFSUFMYZEZ-YSWDPXALSA-N	https://doi.org/	10.1016/j.chembiol.2017.09.009	www.doi.org/10.1016/j.chembiol.2017.09.009
ZSCOIFSUFMYZEZ-YSWDPXALSA-N	https://pubmed.ncbi.nlm.nih.gov/	29129716	https://pubmed.ncbi.nlm.nih.gov/29129716/
BQXUPNKLZNSUMC-YUQWMIPFSA-N	https://doi.org/	10.1021/acs.jmedchem.8b01572	https://dx.doi.org/10.1021/acs.jmedchem.8b01572
PACRWHUPEPCFHX-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.9b00871	www.doi.org/10.1021/acs.jmedchem.9b00871
PACRWHUPEPCFHX-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	31330105	https://pubmed.ncbi.nlm.nih.gov/31330105/
ZUODKONSNNHSAJ-AMLBMYBGSA-N	https://doi.org/	10.1021/acs.jmedchem.0c01125	https://dx.doi.org/10.1021/acs.jmedchem.0c01125
XIRQUXILNXIWDI-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.7b01655	www.doi.org/10.1021/acs.jmedchem.7b01655
XIRQUXILNXIWDI-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	29660984	https://pubmed.ncbi.nlm.nih.gov/29660984/
WMBSSRAFHKGIRA-UHFFFAOYSA-N	https://doi.org/	10.1016/j.chembiol.2020.04.003	https://doi.org/10.1016/j.chembiol.2020.04.003
WMBSSRAFHKGIRA-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	32386596	https://pubmed.ncbi.nlm.nih.gov/32386596/
LJGCXHMGIUJXDV-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.4c00356	https://dx.doi.org/10.1021/acs.jmedchem.4c00356
HZHUKQLWLNDVDZ-IBDVCRJISA-N	https://doi.org/	10.7554/eLife.47110	https://dx.doi.org/10.7554/eLife.47110
XPEJZXWPKDAYFX-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.9b00562	www.doi.org/10.1021/acs.jmedchem.9b00562
XPEJZXWPKDAYFX-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	31550156	https://pubmed.ncbi.nlm.nih.gov/31550156/
SYRVEVZSXHRXIX-KRWDZBQOSA-N	https://doi.org/	10.1016/j.bmcl.2012.09.054	https://dx.doi.org/10.1016/j.bmcl.2012.09.054
WAFNVKVWBPXGHK-QDUSTFBWSA-N	https://doi.org/	10.1016/j.bmc.2017.07.017	https://dx.doi.org/10.1016/j.bmc.2017.07.017
BUIJBFHGUQJYSD-XZOQPEGZSA-N	https://doi.org/	10.1371/journal.pone.0051151	https://dx.doi.org/10.1371/journal.pone.0051151
BLFBSGVUERKSST-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.6b00052	https://dx.doi.org/10.1021/acs.jmedchem.6b00052
GRKYJLSMFYQHMP-APASRLOHSA-N	https://doi.org/	10.1038/s41467-023-44243-6	https://dx.doi.org/10.1038/s41467-023-44243-6
ZOJWMCDSTRTTOW-UHFFFAOYSA-N	https://doi.org/	10.1002/anie.202004087	https://dx.doi.org/10.1002/anie.202004087
MOWXJLUYGFNTAL-DEOSSOPVSA-N	https://doi.org/	10.1158/1535-7163.MCT-19-0734	https://dx.doi.org/10.1158/1535-7163.MCT-19-0734
BPLPIBNWDLPUKP-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.1c00845	https://dx.doi.org/10.1021/acs.jmedchem.1c00845
SMVCNKJTRUVRLZ-UHFFFAOYSA-N	https://doi.org/	10.1038/s41467-024-46593-1	https://dx.doi.org/10.1038/s41467-024-46593-1
OMISHRJQMYQPMG-UHFFFAOYSA-N	https://doi.org/	10.1016/j.chembiol.2023.02.005	https://dx.doi.org/10.1016/j.chembiol.2023.02.005
LTOAWFRZXVPHAJ-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.2c00508	https://dx.doi.org/10.1021/acs.jmedchem.2c00508
AOTRIQLYUAFVSC-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.7b01896	https://dx.doi.org/10.1021/acs.jmedchem.7b01896
IPDMIUDPUBUHSU-INIZCTEOSA-N	https://doi.org/	10.1021/acs.jmedchem.2c02132	https://dx.doi.org/10.1021/acs.jmedchem.2c02132
ATKHYZXUMVNCIO-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.1c00762	https://dx.doi.org/10.1021/acs.jmedchem.1c00762
WXRCLFFPZXJCLS-UHFFFAOYSA-N	https://doi.org/	10.1158/1078-0432.CCR-23-2094	https://dx.doi.org/10.1158/1078-0432.CCR-23-2094
KLKKWCPJBTXWOV-UHFFFAOYSA-N	https://doi.org/	10.1038/s41598-021-94708-1	https://dx.doi.org/10.1038/s41598-021-94708-1
IPUJINDWAGRAHN-KNXBSLHKSA-N	https://doi.org/	10.1021/acs.jmedchem.9b01034	https://dx.doi.org/10.1021/acs.jmedchem.9b01034
FMQWOAKTQPLQBR-SANMLTNESA-N	https://doi.org/	10.1021/acs.jmedchem.9b01382	https://dx.doi.org/10.1021/acs.jmedchem.9b01382
JOFQERPJMGKMMX-QGZVFWFLSA-N	https://doi.org/	10.1016/j.bmcl.2006.01.024	https://dx.doi.org/10.1016/j.bmcl.2006.01.024
JOFQERPJMGKMMX-QGZVFWFLSA-N	https://doi.org/	10.1111/j.1432-2277.2012.01579.x	https://dx.doi.org/10.1111/j.1432-2277.2012.01579.x
CRLZRGXSDBAEFD-UHFFFAOYSA-N		https://pubmed.ncbi.nlm.nih.gov/Peer reviewed at SGC	https://pubmed.ncbi.nlm.nih.gov/Peer reviewed at SGC
IKPNRMYDOSNVAU-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.3c02422	https://dx.doi.org/10.1021/acs.jmedchem.3c02422
OYDTWNVVTPPDDO-UHFFFAOYSA-N	https://doi.org/	10.1073/pnas.2307086120	https://dx.doi.org/10.1073/pnas.2307086120
UEMPFKOYBHCUIG-QVIWBNHYSA-N	https://doi.org/	10.1021/acs.jmedchem.4c00148	https://dx.doi.org/10.1021/acs.jmedchem.4c00148
ILPWEAHQRAWJIU-OAHLLOKOSA-N	https://doi.org/	10.1021/acs.jmedchem.2c00741	https://dx.doi.org/10.1021/acs.jmedchem.2c00741
DVFCRTGTEXUFIN-GFCCVEGCSA-N	https://doi.org/	10.1038/s41586-023-06575-7	https://dx.doi.org/10.1038/s41586-023-06575-7
WAVPKLNVEGDDGC-LFIBNONCSA-N	https://doi.org/	10.1038/s42004-024-01177-4	https://dx.doi.org/10.1038/s42004-024-01177-4
LTWQQWSXYYXVGA-UHFFFAOYSA-N	https://doi.org/	10.1002/cmdc.201000216	https://dx.doi.org/10.1002/cmdc.201000216
KPABJHHKKJIDGX-JOCHJYFZSA-N	https://doi.org/	10.1016/j.chembiol.2019.02.012	https://dx.doi.org/10.1016/j.chembiol.2019.02.012
HPBOMWKBZHYYGE-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.3c01060	https://dx.doi.org/10.1021/acs.jmedchem.3c01060
JDUBGYFRJFOXQC-KRWDZBQOSA-N	https://doi.org/	10.1021/jm301762v	https://dx.doi.org/10.1021/jm301762v
MCRHRRIGPAVFNY-SFHVURJKSA-N	https://doi.org/	10.1021/acs.jmedchem.3c00155	https://dx.doi.org/10.1021/acs.jmedchem.3c00155
FXMIIWBGTCDJJQ-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.4c01325	https://dx.doi.org/10.1021/acs.jmedchem.4c01325
HKXSBJJCHBFTMB-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.3c00967	https://dx.doi.org/10.1021/acs.jmedchem.3c00967
IRKXKBMGTVDZAJ-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.3c02483	https://dx.doi.org/10.1021/acs.jmedchem.3c02483
VBTBURGKMCKOJC-UHFFFAOYSA-N	https://doi.org/	10.1016/j.ejmech.2022.114446	https://dx.doi.org/10.1016/j.ejmech.2022.114446
IYFCFYWXRIVCTH-OAHLLOKOSA-N	https://doi.org/	10.1016/j.stem.2024.03.003	https://dx.doi.org/10.1016/j.stem.2024.03.003
JOAFWIHZEBKYQK-OAHLLOKOSA-N	https://doi.org/	10.1021/acs.jmedchem.4c01531	https://dx.doi.org/10.1021/acs.jmedchem.4c01531
QJRFBKYETDVAJQ-ZEQKJWHPSA-N	https://doi.org/	10.1021/acsmedchemlett.3c00514	https://dx.doi.org/10.1021/acsmedchemlett.3c00514
FVZCFUKXGUUDBQ-ZWSMLAFMSA-N	https://doi.org/	10.1126/science.adk6129	https://dx.doi.org/10.1126/science.adk6129
YPPSMYLMSKHYAY-UHFFFAOYSA-N	https://doi.org/	10.1021/jm5017494	https://dx.doi.org/10.1021/jm5017494
XDPRKJSOJYMCMZ-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.3c00665	https://dx.doi.org/ 10.1021/acs.jmedchem.3c00665
FOLSZCLZVLICGG-GJYPPUQNSA-N	https://doi.org/	10.1021/acs.jmedchem.4c01930	https://dx.doi.org/10.1021/acs.jmedchem.4c01930
AKCDDYGYIGPEKL-JQOQJDEVSA-N	https://doi.org/	10.1021/acs.jmedchem.4c00580	https://dx.doi.org/10.1021/acs.jmedchem.4c00580
CAOSCCRYLYQBES-UHFFFAOYSA-N	https://doi.org/	10.1007/s00204-015-1549-y	https://dx.doi.org/10.1007/s00204-015-1549-y
HFOBENSCBRZVSP-NRFSWKIWSA-N	https://doi.org/	10.1038/s42003-021-02191-1	https://dx.doi.org/10.1038/s42003-021-02191-1
XYKISMBNQVUKPW-GOSISDBHSA-N	https://doi.org/	10.1021/acs.jmedchem.4c01237	https://dx.doi.org/10.1021/acs.jmedchem.4c01237
GMZCYCKIXQZORP-UHFFFAOYSA-N	https://doi.org/	10.1021/ml5001245	https://dx.doi.org/10.1021/ml5001245
VDGNPEFFHQRGOP-UHFFFAOYSA-N	https://doi.org/	10.1158/0008-5472.CAN-24-0397	https://dx.doi.org/10.1158/0008-5472.CAN-24-0397
JJRRWLVKNLMRSA-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.4c00121	https://dx.doi.org/10.1021/acs.jmedchem.4c00121
ZZFKEZYGYPWBGP-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.3c02434	https://dx.doi.org/10.1021/acs.jmedchem.3c02434
STQKUEFQEVDNLU-UHFFFAOYSA-N	https://doi.org/	10.1016/j.chembiol.2023.11.004	https://dx.doi.org/10.1016/j.chembiol.2023.11.004
MVYWULXPOKYILU-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.4c01659	https://dx.doi.org/10.1021/acs.jmedchem.4c01659
VZAFGXCWAWRULT-UONOGXRCSA-N	https://doi.org/	10.1021/acs.jmedchem.6b01566	http://pubs.acs.org/doi/abs/10.1021/acs.jmedchem.6b01566
VZAFGXCWAWRULT-UONOGXRCSA-N	https://pubmed.ncbi.nlm.nih.gov/	28002667	https://www.ncbi.nlm.nih.gov/pubmed/28002667
OLEFHQBTXFCZON-HXUWFJFHSA-N		https://pubmed.ncbi.nlm.nih.gov/Peer reviewed at SGC	https://pubmed.ncbi.nlm.nih.gov/Peer reviewed at SGC
WZMIWVZGYMKUDV-UHFFFAOYSA-N	https://doi.org/	10.1021/acsmedchemlett.3c00523	https://dx.doi.org/10.1021/acsmedchemlett.3c00523
LPQXZOJIUVOCAL-NRFANRHFSA-N	https://doi.org/	10.1021/acs.jmedchem.3c02036	https://dx.doi.org/10.1021/acs.jmedchem.3c02036
KHLKLLMMPVSSQY-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.4c00072	https://dx.doi.org/10.1021/acs.jmedchem.4c00072
YBXRSCXGRPSTMW-CYBMUJFWSA-N	https://doi.org/	10.1021/acs.jmedchem.0c00369	https://dx.doi.org/10.1021/acs.jmedchem.0c00369
YBXRSCXGRPSTMW-CYBMUJFWSA-N	https://doi.org/	10.1007/s00280-022-04436-0	https://dx.doi.org/10.1007/s00280-022-04436-0
SCLLZBIBSFTLIN-INOGPEIASA-N	https://doi.org/	10.1021/acs.jmedchem.1c01688	https://dx.doi.org/10.1021/acs.jmedchem.1c01688
XVECNLUKQDKOST-UHFFFAOYSA-N	https://doi.org/	10.1038/s41598-020-73500-7	https://dx.doi.org/10.1038/s41598-020-73500-7
CKFRXCBNKKOFGO-IGEOTXOUSA-N	https://doi.org/	10.1177/24725552211019409	https://dx.doi.org/10.1177/24725552211019409
FFPHMUIGESPOTK-UHFFFAOYSA-N	https://doi.org/	10.1021/acsmedchemlett.9b00027	https://dx.doi.org/10.1021/acsmedchemlett.9b00027
DNHPDWGIXIMXSA-CXNSMIOJSA-N	https://doi.org/	10.1021/acsmedchemlett.2c00037	https://dx.doi.org/10.1021/acsmedchemlett.2c00037
DNHPDWGIXIMXSA-CXNSMIOJSA-N	https://doi.org/	10.1126/scitranslmed.3007790	https://dx.doi.org/10.1126/scitranslmed.3007790
MMJPVSDTLGFIQW-UHFFFAOYSA-N	https://doi.org/	10.1021/jm201129m	https://dx.doi.org/10.1021/jm201129m
KVMGAIOTUIGROS-AZUAARDMSA-N	https://doi.org/	10.1038/s41598-024-70594-1	https://dx.doi.org/10.1038/s41598-024-70594-1
ZGTWRRCZLAOQMY-UHFFFAOYSA-N	https://doi.org/	10.1158/0008-5472.CAN-16-1038	https://dx.doi.org/10.1158/0008-5472.CAN-16-1038
UFKFTBGGMLIIME-DEOSSOPVSA-N		https://pubmed.ncbi.nlm.nih.gov/Peer reviewed at SGC	https://pubmed.ncbi.nlm.nih.gov/Peer reviewed at SGC
ZHXNIYGJAOPMSO-UHFFFAOYSA-N	https://doi.org/	10.1021/bi049428r	https://dx.doi.org/10.1021/bi049428r
ZHXNIYGJAOPMSO-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2006.04.060	https://dx.doi.org/10.1016/j.bmcl.2006.04.060
HCDAVCLCBXIYPW-QGZVFWFLSA-N	https://doi.org/	10.1021/acs.jmedchem.9b00718	https://dx.doi.org/10.1021/acs.jmedchem.9b00718
MVULIYLBRNHLEE-LFHXYJAASA-N	https://doi.org/	10.1021/jacs.8b08008	https://dx.doi.org/10.1021/jacs.8b08008
RXSCURXNWIHEAV-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.4c02694	https://dx.doi.org/10.1021/acs.jmedchem.4c02694
BOXZMOCGSKLDAH-OUZJXKGJSA-N	https://doi.org/	10.1021/acs.jmedchem.1c02179	https://dx.doi.org/10.1021/acs.jmedchem.1c02179
FYSWLIFIYIVHPI-DDWISSAJSA-N	https://doi.org/	10.1021/acs.jmedchem.6b01912	www.doi.org/10.1021/acs.jmedchem.6b01912
FYSWLIFIYIVHPI-DDWISSAJSA-N	https://pubmed.ncbi.nlm.nih.gov/	28595007	https://pubmed.ncbi.nlm.nih.gov/28595007/
KBTKRNXLECYGBY-NERSTHRASA-N	https://doi.org/	10.1016/j.chembiol.2023.07.010	https://dx.doi.org/10.1016/j.chembiol.2023.07.010
OFNZESNEBSQKSE-BQGOKDIQSA-N	https://doi.org/	10.1021/acs.jmedchem.1c00146	https://dx.doi.org/10.1021/acs.jmedchem.1c00146
GJCIYFAPQUEGNE-UHFFFAOYSA-N	https://doi.org/	10.1038/s41589-020-0609-7	https://dx.doi.org/10.1038/s41589-020-0609-7
AZBRPAQQOMDJLZ-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.2c01843	https://dx.doi.org/10.1021/acs.jmedchem.2c01843
AWNXKZVIZARMME-UHFFFAOYSA-N	https://doi.org/	10.1042/BJ20140889	https://dx.doi.org/10.1042/BJ20140889
FSZPIAXLCCQFCM-FCQUAONHSA-N	https://doi.org/	10.1016/j.bbrc.2008.09.087	www.doi.org/10.1016/j.bbrc.2008.09.087
FSZPIAXLCCQFCM-FCQUAONHSA-N	https://pubmed.ncbi.nlm.nih.gov/	18834865	http://www.ncbi.nlm.nih.gov/pubmed/18834865
UZANYRRVDZSQGV-UHFFFAOYSA-N	https://doi.org/	10.1038/s41589-023-01459-3	https://dx.doi.org/10.1038/s41589-023-01459-3
YBMGNDPBARCLFT-UHFFFAOYSA-N	https://doi.org/	10.1021/jm8013458	https://dx.doi.org/10.1021/jm8013458
GEPYBHCJBORHCE-SFHVURJKSA-N	https://doi.org/	10.1021/ja412434f	www.doi.org/10.1021/ja412434f
GEPYBHCJBORHCE-SFHVURJKSA-N	https://doi.org/	10.1073/pnas.1501956112	www.doi.org/10.1073/pnas.1501956112
GEPYBHCJBORHCE-SFHVURJKSA-N	https://pubmed.ncbi.nlm.nih.gov/	24946055	http://www.ncbi.nlm.nih.gov/pubmed/?term=24946055
GEPYBHCJBORHCE-SFHVURJKSA-N	https://pubmed.ncbi.nlm.nih.gov/	26261308	http://www.ncbi.nlm.nih.gov/pubmed/?term=26261308
YTGYWPTWNBGCLG-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.6b01786	https://dx.doi.org/10.1021/acs.jmedchem.6b01786
CCAWRGNYALGPQH-UHFFFAOYSA-N		http://science.sciencemag.org/content/340/6132/622.long	http://science.sciencemag.org/content/340/6132/622.long
CCAWRGNYALGPQH-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	23558173	https://www.ncbi.nlm.nih.gov/pubmed/23558173
JCKGSPAAPQRPBW-OAQYLSRUSA-N	https://doi.org/	10.1073/pnas.1407358111	www.doi.org/10.1073/pnas.1407358111
JCKGSPAAPQRPBW-OAQYLSRUSA-N	https://pubmed.ncbi.nlm.nih.gov/	25136132	http://www.ncbi.nlm.nih.gov/pubmed/25136132
BJFSUDWKXGMUKA-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.5b01865	http://pubs.acs.org/doi/abs/10.1021/acs.jmedchem.5b01865
BJFSUDWKXGMUKA-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	26914985	http://www.ncbi.nlm.nih.gov/pubmed/?term=26914985
RNAMYOYQYRYFQY-UHFFFAOYSA-N	https://doi.org/	10.1021/jm401480r	http://pubs.acs.org/doi/abs/10.1021/jm401480r
RNAMYOYQYRYFQY-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	24102134	http://www.ncbi.nlm.nih.gov/pubmed/?term=24102134
QOECJCJVIMVJGX-UHFFFAOYSA-N	https://doi.org/	10.1021/jm401480r	www.doi.org/10.1021/jm401480r
QOECJCJVIMVJGX-UHFFFAOYSA-N	https://doi.org/	10.1038/nchembio.599	www.doi.org/10.1038/nchembio.599
QOECJCJVIMVJGX-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	24102134	http://www.ncbi.nlm.nih.gov/pubmed/24102134
QOECJCJVIMVJGX-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	21743462	http://www.ncbi.nlm.nih.gov/pubmed/21743462
DPJNKUOXBZSZAI-UHFFFAOYSA-N	https://doi.org/	10.1021/cb400133j	www.doi.org/10.1021/cb400133j
DPJNKUOXBZSZAI-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	23614352	http://www.ncbi.nlm.nih.gov/pubmed/23614352
WBKCKEHGXNWYMO-UHFFFAOYSA-N	https://doi.org/	10.1038/nature11262	www.doi.org/10.1038/nature11262
WBKCKEHGXNWYMO-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	22842901	http://www.ncbi.nlm.nih.gov/pubmed/22842901
BKCDJTRMYWSXMC-UHFFFAOYSA-N	https://doi.org/	10.1021/ml400496h	www.doi/org/10.1021/ml400496h
BKCDJTRMYWSXMC-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	24900801	http://www.ncbi.nlm.nih.gov/pubmed/24900801
TWKYXZSXXXKKJU-FQEVSTJZSA-N	https://doi.org/	10.1021/acsmedchemlett.5b00380	http://pubs.acs.org/doi/abs/10.1021/acsmedchemlett.5b00380
TWKYXZSXXXKKJU-FQEVSTJZSA-N	https://pubmed.ncbi.nlm.nih.gov/	26985292	https://www.ncbi.nlm.nih.gov/pubmed/?term=26985292
